Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Herman Melville,White Jacket,6,8,14,0,10,149,24,0,54,30,1255,607,6.09106830122592,48,10,162,1,1,161,91,2,2,0,6,206,41,55,0,3,4,55,33,62,0,3,6,34,2,39,49,44,48,16,31,6,11,0,8
Herman Melville,White Jacket,2,4,20,1,12,119,19,0,47,24,1295,593,6.0620567375886525,41,11,181,2,0,176,102,1,4,0,10,189,84,32,0,4,5,66,35,48,1,2,9,39,0,31,63,31,48,18,24,10,6,1,3
Herman Melville,White Jacket,3,11,11,1,8,113,21,0,67,12,1269,563,6.207619047619048,57,10,191,4,0,193,85,6,2,0,13,194,51,50,0,0,8,64,28,66,0,4,7,27,1,36,62,27,39,18,18,4,6,0,6
Herman Melville,White Jacket,4,1,11,2,1,109,4,3,48,19,1336,563,6.392857142857143,37,11,191,5,0,214,108,4,1,0,15,185,79,56,1,2,2,50,23,62,6,2,3,41,0,43,20,22,46,20,45,10,11,1,3
Herman Melville,White Jacket,4,0,18,0,5,118,11,1,43,13,1313,560,6.304347826086956,55,10,171,1,0,195,91,0,5,0,27,207,58,49,0,1,2,73,36,54,0,0,3,37,1,55,15,24,37,24,49,9,8,2,3
Herman Melville,White Jacket,4,0,13,1,5,114,2,0,43,10,1320,540,6.4591439688715955,45,3,178,1,0,204,106,0,5,0,23,196,75,61,0,2,7,45,23,59,5,1,1,42,0,40,42,24,53,10,38,11,11,0,12
Herman Melville,White Jacket,4,8,14,0,7,118,9,0,62,35,1324,614,5.965694682675815,57,12,154,5,1,190,86,2,0,0,15,172,89,66,4,1,2,55,40,70,0,0,9,34,0,39,69,26,42,15,16,5,5,2,5
Herman Melville,White Jacket,7,3,16,0,9,126,16,2,52,31,1293,599,6.47246891651865,51,8,175,1,1,178,87,1,2,0,24,169,65,84,5,2,8,49,23,56,0,1,1,43,0,59,49,19,43,21,21,7,5,2,11
Herman Melville,White Jacket,2,3,25,0,14,125,9,1,44,27,1289,623,6.071917808219178,63,8,165,3,1,170,99,4,4,0,12,177,65,109,0,3,13,46,39,65,0,2,5,32,0,27,51,25,31,22,19,9,8,0,6
Herman Melville,White Jacket,0,4,18,0,10,116,7,0,36,30,1323,641,6.313628899835797,49,6,181,5,0,202,97,3,6,0,11,195,73,63,1,5,12,46,41,68,2,1,6,29,0,35,56,30,35,15,19,6,10,1,4
Herman Melville,White Jacket,2,1,20,1,12,132,22,0,38,24,1270,640,6.359143327841845,62,9,140,3,0,187,117,2,4,0,17,146,97,78,1,3,14,43,29,65,2,1,11,25,0,39,52,34,36,16,11,10,8,1,5
Herman Melville,White Jacket,0,3,15,1,14,127,4,0,34,33,1325,610,6.110154905335628,54,15,147,2,0,195,99,2,6,0,17,204,72,37,1,1,9,65,33,83,1,2,9,31,1,44,65,34,31,8,18,5,6,1,7
Herman Melville,White Jacket,0,0,15,1,2,127,2,0,31,23,1336,603,6.035087719298246,51,6,153,2,0,203,88,2,6,0,21,190,57,39,1,4,7,92,32,75,5,1,6,43,0,60,52,27,32,13,29,10,3,0,12
Herman Melville,White Jacket,1,0,11,1,15,146,3,2,38,26,1296,591,6.332155477031802,55,15,184,1,0,175,84,4,1,0,10,214,78,20,2,0,12,50,29,66,2,1,7,45,0,43,22,39,50,17,47,5,6,1,1
Herman Melville,White Jacket,1,4,15,1,6,134,24,2,54,39,1295,547,6.152641878669276,38,13,189,4,0,159,68,0,4,0,6,197,64,44,1,3,8,64,30,60,2,1,23,43,0,41,49,32,36,14,46,4,4,0,7
Herman Melville,White Jacket,0,0,25,0,7,122,10,0,41,35,1330,583,6.327272727272727,54,14,173,1,1,189,109,1,2,0,12,174,96,27,0,3,6,67,29,57,1,7,8,28,0,35,81,25,56,8,7,5,10,0,8
Herman Melville,White Jacket,3,0,17,0,10,150,4,0,40,29,1299,635,6.4605263157894735,73,8,136,3,0,174,109,1,4,0,17,198,58,37,1,3,8,76,37,77,1,3,1,27,0,35,76,25,42,10,11,10,8,0,9
Herman Melville,White Jacket,1,8,14,1,9,134,26,0,54,33,1290,611,5.943462897526501,46,10,164,1,0,165,95,3,4,0,19,188,58,75,2,3,2,80,38,65,1,2,9,21,0,37,55,18,35,24,11,7,7,0,9
Herman Melville,White Jacket,5,7,17,1,13,124,25,1,67,34,1279,583,5.856088560885609,44,24,173,3,0,178,92,2,2,0,12,183,73,69,1,6,4,41,35,63,1,0,10,33,1,39,41,27,29,19,23,4,6,0,5
Herman Melville,White Jacket,16,11,24,0,15,120,38,0,73,28,1230,566,5.940613026819923,40,19,167,2,1,164,90,3,4,0,13,195,64,52,1,1,13,63,33,69,0,1,5,16,1,32,47,44,25,24,14,2,9,1,5
Herman Melville,White Jacket,19,16,16,0,7,119,53,0,79,21,1225,538,5.971887550200803,41,10,125,0,1,146,115,1,1,0,18,160,58,35,1,2,9,99,24,92,2,3,7,29,3,57,70,21,29,20,6,2,5,1,16
Herman Melville,White Jacket,0,1,5,1,17,130,2,0,45,33,1319,598,6.259391771019678,38,14,174,4,0,220,98,5,2,0,10,175,87,86,3,4,12,55,29,69,2,0,4,31,0,26,35,21,35,21,24,7,4,0,4
Herman Melville,White Jacket,12,5,15,2,8,114,3,0,59,20,1313,639,6.041186161449753,60,11,158,2,3,194,92,7,2,0,18,173,91,88,4,5,3,45,27,75,3,1,5,28,0,45,37,19,28,20,22,9,9,1,13
Herman Melville,White Jacket,7,12,24,1,14,138,20,0,47,41,1273,650,6.053658536585366,53,9,150,1,1,185,99,3,1,0,12,191,53,148,1,9,12,43,34,47,1,0,4,23,3,23,41,23,26,16,20,6,7,0,6
Herman Melville,White Jacket,1,8,13,2,10,123,21,0,45,14,1271,589,6.411449016100179,43,11,169,0,0,199,87,1,9,0,23,198,58,61,1,2,11,56,38,76,1,3,2,38,0,43,42,17,36,13,21,6,9,1,4
Herman Melville,White Jacket,0,6,7,0,4,112,5,2,54,29,1337,610,6.410344827586207,46,12,167,3,0,199,125,5,4,0,21,164,95,50,0,2,3,59,24,68,2,1,3,40,0,47,20,27,42,34,29,5,8,0,6
Herman Melville,White Jacket,6,13,19,1,16,125,32,0,66,33,1247,554,5.75390625,49,7,137,3,1,137,74,2,1,0,21,183,49,61,1,1,15,93,40,77,2,0,14,35,1,53,69,32,35,25,6,5,1,0,5
Herman Melville,White Jacket,0,4,10,0,5,148,7,0,49,28,1300,622,6.126903553299492,48,9,128,4,0,196,113,1,4,0,14,168,85,56,1,1,7,55,44,92,5,0,4,31,1,47,43,20,35,22,22,6,6,1,12
Herman Melville,White Jacket,5,3,12,0,6,93,5,2,55,22,1347,656,6.389067524115756,51,4,163,1,0,187,122,2,4,0,11,175,94,58,2,3,2,60,37,70,3,3,4,39,0,40,55,27,47,24,19,7,5,0,6
Herman Melville,White Jacket,8,15,23,2,13,141,44,0,70,31,1215,549,5.670634920634921,33,5,134,5,0,136,75,3,7,0,20,175,37,98,0,4,4,105,50,74,0,1,6,22,4,55,48,12,9,30,32,1,7,0,5
Herman Melville,White Jacket,6,7,14,0,4,136,29,1,59,34,1272,621,6.0,43,9,165,2,0,178,88,0,0,0,8,207,54,67,1,2,4,69,42,55,0,0,10,24,1,33,77,37,29,17,7,2,5,1,9
Herman Melville,White Jacket,11,10,16,1,14,118,21,0,65,24,1262,561,5.944230769230769,37,11,130,4,0,157,69,1,0,0,23,178,38,49,2,0,10,121,44,73,3,1,6,34,0,62,76,26,35,23,23,3,8,0,12
Herman Melville,White Jacket,0,1,12,0,12,133,1,0,44,13,1302,619,6.288624787775891,53,3,195,4,0,194,98,1,3,0,7,242,33,38,0,0,6,59,33,75,1,3,4,25,0,25,90,30,47,7,3,5,5,0,9
Herman Melville,White Jacket,5,10,12,0,7,132,26,0,63,20,1255,602,6.435626102292769,43,4,154,3,0,164,93,3,2,0,16,193,44,50,0,1,7,93,34,75,0,3,4,32,1,47,63,37,36,20,16,3,3,1,7
Herman Melville,White Jacket,6,0,15,1,12,155,42,2,54,25,1227,552,6.289575289575289,38,5,147,3,0,151,106,3,3,0,20,176,54,70,0,2,2,54,26,75,4,1,3,27,1,50,49,32,48,20,20,2,2,3,5
Herman Melville,White Jacket,3,4,18,0,10,140,33,0,45,24,1250,592,6.289285714285715,52,10,160,1,1,161,88,3,1,0,18,196,69,39,2,0,8,59,46,73,0,0,8,30,0,35,57,45,36,13,16,5,4,0,5
Herman Melville,White Jacket,5,8,25,0,17,129,38,0,58,22,1232,557,5.975143403441683,35,10,155,1,0,170,74,1,2,0,12,196,55,61,0,1,5,73,39,66,3,1,14,29,2,43,53,47,25,18,19,2,5,0,5
Herman Melville,White Jacket,2,1,14,1,32,144,36,0,51,25,1221,576,6.162962962962963,36,5,159,2,0,155,100,3,1,0,18,153,65,66,1,3,5,67,32,73,4,3,7,22,2,39,62,45,34,8,19,6,3,0,6
Herman Melville,White Jacket,9,6,16,0,6,113,10,0,47,29,1323,644,5.932454695222405,55,10,178,3,0,191,104,3,1,0,15,186,66,79,3,1,7,50,31,69,1,0,6,30,0,38,55,29,37,12,24,6,8,0,7
Herman Melville,White Jacket,16,19,18,0,13,130,25,0,85,31,1235,537,5.503030303030303,50,2,142,6,0,140,66,3,2,0,8,167,42,119,1,2,10,93,32,61,1,0,7,23,2,48,75,25,28,25,19,1,9,1,11
Herman Melville,White Jacket,2,1,12,2,9,116,20,4,60,58,1324,618,6.072413793103448,45,19,179,3,0,191,102,0,4,0,12,189,70,67,0,1,6,56,28,56,0,1,5,29,0,35,69,21,40,11,21,4,1,0,4
Herman Melville,White Jacket,9,10,11,0,5,111,28,1,70,29,1286,540,5.92570281124498,35,7,161,1,0,165,76,0,5,0,12,185,40,53,0,2,5,113,31,67,1,2,5,35,1,47,89,27,34,20,13,4,16,0,12
Herman Melville,White Jacket,3,3,13,0,5,124,10,0,52,31,1307,589,6.0864864864864865,51,3,169,7,0,182,86,4,2,0,18,202,66,55,0,0,9,62,33,63,1,0,3,36,1,45,60,28,36,21,19,11,10,0,9
Herman Melville,White Jacket,0,1,12,0,8,116,1,0,47,34,1340,651,6.152243589743589,59,12,187,0,0,194,114,4,6,0,8,197,84,60,0,4,4,36,46,64,1,2,10,30,0,37,19,31,36,17,40,7,3,0,4
Herman Melville,White Jacket,0,3,11,0,4,124,4,0,40,19,1311,605,6.31064572425829,57,4,180,1,1,189,98,1,3,0,20,200,66,66,0,0,12,47,44,71,1,2,6,41,1,45,42,28,30,7,31,4,8,0,10
Herman Melville,White Jacket,17,13,15,4,7,136,13,0,68,31,1283,570,5.881801125703565,57,7,158,4,1,169,78,3,7,0,19,201,46,49,3,2,2,78,28,80,2,1,2,35,1,55,20,14,28,47,34,7,8,0,7
Herman Melville,White Jacket,7,7,12,0,9,120,13,1,50,18,1288,585,6.104395604395604,48,9,177,2,1,202,104,1,1,0,14,155,61,176,8,3,12,36,21,60,2,4,3,28,0,30,39,12,34,12,19,4,7,3,7
Herman Melville,White Jacket,12,7,5,1,6,115,12,0,53,24,1330,542,6.291828793774319,52,11,191,1,0,201,101,5,1,0,19,181,74,71,2,2,0,48,15,68,2,0,1,36,2,40,34,18,46,21,33,13,7,2,7
Herman Melville,White Jacket,1,1,13,0,11,104,7,0,46,31,1346,642,6.427631578947368,58,9,177,2,0,207,102,1,3,0,17,192,103,54,1,1,4,37,24,69,2,2,2,29,0,39,31,23,57,24,24,12,5,0,8
Herman Melville,White Jacket,4,5,11,1,5,136,28,0,58,52,1308,603,6.033687943262412,47,11,147,6,0,193,105,1,5,0,18,173,80,39,0,1,5,61,36,70,5,1,9,23,1,38,20,36,41,39,24,3,5,0,9
Herman Melville,White Jacket,4,2,13,0,9,123,8,0,46,26,1319,563,6.1367041198501875,54,16,184,3,0,191,110,3,4,0,8,182,68,49,1,2,5,57,34,46,2,1,4,35,0,34,87,24,47,5,16,13,10,0,3
Herman Melville,White Jacket,1,0,15,1,7,113,7,1,47,19,1320,574,6.016483516483516,46,12,180,2,0,204,84,4,3,0,19,197,78,46,0,1,3,52,36,53,0,2,8,36,0,47,64,26,49,6,21,7,7,0,13
Herman Melville,White Jacket,3,16,20,0,11,100,26,0,66,40,1288,614,5.59412780656304,52,13,130,2,0,183,96,5,2,0,10,198,83,73,1,1,17,82,55,39,0,0,11,23,2,24,87,21,32,13,4,6,2,0,6
Herman Melville,White Jacket,5,2,27,0,11,116,9,0,48,37,1302,633,6.04485049833887,59,15,178,2,0,180,92,2,4,0,20,178,80,75,0,1,12,59,24,50,4,1,7,23,2,46,34,18,39,32,22,9,8,0,10
Herman Melville,White Jacket,1,2,20,0,11,103,8,0,52,40,1334,624,6.143581081081081,47,8,193,6,0,199,123,0,5,0,11,233,53,22,1,3,8,53,28,65,1,1,6,29,1,33,75,22,44,7,11,8,1,0,6
Herman Melville,White Jacket,3,1,19,0,4,100,7,0,40,20,1337,604,6.230366492146596,53,8,160,1,0,187,99,0,2,0,12,211,46,38,0,0,5,99,46,59,4,1,14,39,1,51,61,35,27,12,25,10,2,1,17
Herman Melville,White Jacket,6,11,8,0,11,126,33,0,62,29,1267,537,5.643145161290323,45,7,120,7,0,164,86,1,0,0,36,173,40,59,0,4,11,111,23,84,4,0,12,27,0,60,53,24,30,30,19,6,6,0,7
Herman Melville,White Jacket,0,9,21,0,4,113,7,2,57,44,1327,586,5.848540145985401,47,18,166,0,0,183,96,5,1,0,9,204,51,28,0,1,9,84,43,67,2,0,8,24,0,33,100,40,48,5,5,5,4,0,6
Herman Melville,White Jacket,5,17,17,0,11,131,54,0,75,30,1226,511,5.4402654867256635,40,10,126,2,0,134,114,3,3,0,18,159,44,48,0,3,6,112,30,88,1,0,8,22,1,48,41,28,12,51,32,3,3,0,4
Herman Melville,White Jacket,2,5,16,1,11,115,21,1,53,34,1287,638,6.275747508305648,51,8,178,3,0,176,107,1,2,0,10,184,76,86,0,2,16,46,29,46,1,1,1,29,0,33,80,24,42,8,11,6,11,0,8
Herman Melville,White Jacket,8,10,18,1,9,115,42,0,63,21,1258,580,6.162062615101289,35,12,150,1,1,164,73,3,0,0,22,189,62,65,1,0,8,59,35,72,2,0,9,26,1,51,33,34,56,33,26,6,6,1,4
Herman Melville,White Jacket,3,0,14,0,5,109,4,2,53,32,1326,631,6.285240464344942,64,9,169,4,0,189,118,2,2,0,13,189,122,30,1,3,10,48,37,60,2,1,7,28,0,30,46,43,36,19,10,4,8,0,6
Herman Melville,White Jacket,5,18,17,1,14,105,5,0,59,19,1295,626,6.140677966101695,63,6,145,3,0,165,93,4,1,0,18,160,93,82,4,2,10,63,44,71,0,1,11,32,0,52,48,23,36,26,14,14,7,0,7
Herman Melville,White Jacket,1,20,14,0,14,112,4,2,61,27,1309,642,6.307060755336617,61,7,164,2,0,168,97,3,2,0,19,176,83,61,1,7,7,53,38,63,2,2,7,35,0,46,72,25,41,18,8,7,7,0,10
Herman Melville,White Jacket,11,20,19,2,9,131,25,0,74,31,1236,591,5.990958408679927,42,5,135,1,0,139,94,3,0,0,12,184,60,75,1,3,15,79,57,47,0,2,9,26,5,36,73,18,50,24,18,4,9,0,8
Herman Melville,White Jacket,9,24,16,0,8,131,50,0,78,19,1204,536,5.846774193548387,45,15,123,3,0,135,80,4,2,0,20,145,55,63,0,0,10,115,30,64,1,0,13,25,1,55,74,18,39,32,17,4,9,0,4
Herman Melville,White Jacket,0,0,9,3,13,109,13,1,52,19,1297,582,6.3297297297297295,34,11,198,4,0,197,81,3,5,0,23,192,81,53,1,2,10,43,17,69,5,1,3,32,0,52,22,21,59,19,37,11,5,0,4
Herman Melville,White Jacket,3,1,17,1,10,108,6,1,53,23,1318,607,6.160558464223386,51,13,193,3,0,203,77,3,4,0,14,198,105,42,1,4,7,37,22,57,0,0,9,33,0,40,27,29,45,21,38,7,8,0,11
Herman Melville,White Jacket,4,3,13,1,3,136,18,1,48,21,1291,602,6.153577661431065,41,7,169,5,0,191,109,4,4,0,12,186,74,55,2,2,6,48,26,75,2,0,2,25,0,30,48,36,39,22,25,7,10,0,12
Herman Melville,White Jacket,1,0,9,1,9,121,16,3,42,24,1301,574,6.337614678899082,45,15,180,3,1,213,107,3,4,0,17,168,96,63,3,5,10,39,32,60,1,2,3,35,0,39,33,19,37,19,20,5,9,0,8
Herman Melville,White Jacket,3,6,27,2,5,118,18,1,49,28,1287,651,6.022950819672131,61,4,154,3,0,171,96,4,5,0,16,186,70,63,0,3,9,62,36,58,0,1,6,43,1,52,38,14,30,22,39,4,12,2,11
Herman Melville,White Jacket,7,22,21,1,13,88,29,0,72,36,1285,630,5.906462585034014,47,4,186,6,0,170,79,3,2,0,16,194,74,63,4,2,9,70,37,55,1,0,5,25,2,51,51,18,15,30,24,4,13,0,8
Herman Melville,White Jacket,8,12,21,1,7,127,14,0,55,43,1313,592,5.989247311827957,56,7,174,2,0,191,83,1,3,0,9,191,79,53,0,4,2,60,28,76,4,1,6,30,0,40,51,33,24,16,24,4,10,0,8
Herman Melville,White Jacket,6,14,20,1,7,106,2,0,65,18,1317,597,5.717584369449378,59,12,148,3,0,195,95,3,2,0,8,210,49,27,0,2,0,87,45,65,2,0,13,16,3,24,106,31,48,16,5,10,5,0,8
Herman Melville,White Jacket,12,8,27,1,15,127,4,0,56,44,1306,611,5.843103448275862,53,5,152,1,0,173,117,1,1,0,9,201,70,73,0,1,4,51,57,58,2,0,11,18,2,32,38,14,34,34,29,8,5,1,15
Herman Melville,Mardi : and A Voyage Thither,6,5,25,9,5,126,3,0,67,15,1273,646,5.772875816993464,66,12,152,4,0,171,95,1,4,0,9,196,80,64,0,0,5,56,28,80,2,0,3,32,0,37,67,30,29,14,8,8,6,1,5
Herman Melville,Mardi : and A Voyage Thither,2,7,16,3,1,110,12,0,73,5,1278,616,5.864583333333333,58,13,150,3,0,174,88,5,3,0,13,193,65,40,1,3,3,92,37,71,3,2,6,42,1,45,64,22,25,15,28,5,7,0,5
Herman Melville,Mardi : and A Voyage Thither,5,4,31,8,2,97,4,0,77,4,1270,609,6.057591623036649,62,8,147,4,0,165,94,4,5,0,20,176,67,51,3,1,7,74,31,73,3,0,5,38,1,59,36,18,42,16,47,4,11,0,8
Herman Melville,Mardi : and A Voyage Thither,3,3,39,1,3,114,8,1,55,15,1282,638,6.239600665557404,52,3,136,0,0,188,111,4,5,0,11,174,62,70,2,2,7,70,32,81,2,3,5,35,1,45,57,25,29,27,11,10,9,0,7
Herman Melville,Mardi : and A Voyage Thither,3,2,16,4,5,124,10,1,61,8,1270,608,5.996509598603839,53,10,149,4,0,180,89,6,4,0,22,186,66,31,0,1,6,69,42,81,7,3,8,31,0,47,66,28,43,12,9,9,5,0,7
Herman Melville,Mardi : and A Voyage Thither,2,2,25,2,2,112,14,3,57,13,1279,631,5.936241610738255,51,19,145,3,0,178,97,2,2,0,10,208,81,27,0,1,8,54,38,79,1,3,6,34,0,36,64,26,38,23,18,12,5,1,7
