Author,Title,Q_Count,E_Count,SC_Count,C_Count,D_Count,Co_Count,Qu_Count,Pa_Count,Sent_Count,Hyphen_Count,Word_Num,Unique_Words,Word_Length_Av,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
Charles Dickens,Oliver Twist,8,8,18,7,2,98,66,0,58,7,924,420,5.72020725388601,31,11,88,4,1,103,59,9,0,0,18,128,19,39,0,0,2,80,23,60,2,0,3,20,1,37,67,22,24,27,23,12,13,0,6
Charles Dickens,Oliver Twist,19,4,21,2,2,91,76,1,71,3,904,416,5.5863874345549736,36,7,103,2,0,110,48,2,0,0,14,150,14,34,0,0,5,79,15,56,3,0,4,15,1,31,91,19,23,9,13,11,8,0,10
Charles Dickens,Oliver Twist,3,2,15,5,0,95,22,0,42,8,1007,518,6.024793388429752,48,6,119,4,0,141,73,3,0,0,11,173,25,62,0,0,8,46,25,55,1,0,6,21,0,27,63,30,38,7,5,9,5,0,4
Charles Dickens,Oliver Twist,12,9,20,9,1,107,47,1,54,10,949,445,5.925742574257426,27,6,96,1,0,122,50,4,2,0,18,143,35,59,0,3,9,71,27,50,0,0,7,22,3,44,58,26,19,19,7,8,11,0,4
Charles Dickens,Oliver Twist,6,8,20,7,2,97,57,0,53,5,950,427,5.5932642487046635,42,6,84,2,0,104,56,3,0,0,25,111,20,70,0,1,4,87,22,78,1,0,8,28,1,56,50,26,21,21,8,4,6,0,3
Charles Dickens,Oliver Twist,7,13,16,8,4,97,36,1,62,0,952,440,5.7052896725440805,38,2,112,3,0,119,57,5,0,0,10,151,31,54,0,0,2,75,36,53,1,0,8,22,0,32,64,23,19,17,14,3,7,1,4
Charles Dickens,Oliver Twist,9,9,25,2,1,90,33,0,53,4,985,469,5.983833718244804,50,3,99,4,0,125,59,5,0,0,9,140,32,23,0,1,1,78,34,59,2,1,5,22,1,35,75,37,30,16,14,7,11,0,10
Charles Dickens,Oliver Twist,10,6,22,5,0,80,52,0,65,8,956,449,5.808716707021792,39,9,117,1,0,112,47,4,0,0,12,157,25,24,0,1,5,69,29,59,2,0,7,26,1,37,84,33,15,13,10,3,14,0,4
Charles Dickens,Oliver Twist,3,10,5,3,13,87,48,0,55,2,965,435,5.676616915422885,40,2,102,5,0,124,54,11,2,0,18,119,33,40,0,1,4,105,19,53,2,2,3,20,2,39,72,18,26,21,12,12,8,0,5
Charles Dickens,Oliver Twist,8,6,16,3,5,92,55,0,49,1,955,398,5.3008356545961,33,3,83,3,0,124,48,3,1,0,31,114,29,25,0,2,6,110,30,61,2,1,7,25,2,51,63,24,23,22,13,5,12,0,7
Charles Dickens,Oliver Twist,13,5,8,1,3,101,44,0,50,2,976,441,5.795061728395062,52,4,84,0,0,107,53,1,1,0,35,127,22,41,0,1,4,103,23,56,2,1,1,26,1,67,47,18,25,30,14,12,13,0,9
Charles Dickens,Oliver Twist,6,8,11,0,9,91,38,0,54,4,984,413,5.957559681697613,39,3,80,0,0,103,61,2,2,0,22,112,15,51,0,0,3,110,22,70,2,0,5,43,2,59,72,28,22,22,9,3,12,1,10
Charles Dickens,Oliver Twist,2,6,10,1,1,102,44,0,48,2,969,433,5.974937343358396,35,8,82,1,0,123,62,0,3,0,14,130,27,70,0,2,9,77,37,52,1,0,5,24,1,41,65,24,32,16,18,9,8,0,4
Charles Dickens,Oliver Twist,6,5,14,0,4,90,41,1,47,1,981,464,6.256410256410256,48,4,96,0,0,127,60,0,5,0,27,131,27,45,0,2,6,84,31,62,0,1,3,34,1,52,41,25,34,14,15,4,4,0,7
Charles Dickens,Oliver Twist,7,7,8,2,2,103,33,1,45,7,990,500,5.919389978213507,41,8,90,5,0,123,66,4,3,0,18,135,23,65,0,0,7,74,20,56,1,0,5,32,2,50,59,23,24,26,13,5,9,0,8
Charles Dickens,Oliver Twist,5,3,12,1,2,106,41,1,46,13,989,455,5.673170731707317,44,6,106,4,0,135,45,3,3,0,18,138,25,59,0,1,5,70,24,60,1,3,7,17,2,42,65,29,29,20,5,6,4,1,5
Charles Dickens,Oliver Twist,3,13,8,4,3,103,57,0,61,4,941,430,5.927083333333333,40,3,93,3,0,103,58,1,1,0,17,146,28,58,0,0,6,66,31,57,2,0,6,31,0,54,56,30,12,21,6,6,2,0,9
Charles Dickens,Oliver Twist,16,8,12,2,3,83,77,1,77,3,908,402,5.626740947075209,36,2,76,3,0,89,45,3,5,0,28,121,26,53,0,3,2,94,21,64,1,1,3,19,1,49,59,19,18,34,21,4,11,1,8
Charles Dickens,Oliver Twist,8,23,8,0,5,106,80,0,83,4,867,403,5.782967032967033,34,9,70,4,0,77,61,1,0,0,9,123,23,94,0,2,8,62,32,63,0,1,5,16,5,34,53,20,13,29,26,7,10,0,4
Charles Dickens,Oliver Twist,13,11,16,0,7,88,59,0,66,8,951,427,5.622047244094488,31,11,88,0,0,116,59,3,3,0,20,120,16,61,0,1,3,95,33,50,2,1,5,21,7,54,51,19,19,24,17,4,12,0,5
Charles Dickens,Oliver Twist,10,17,10,3,9,100,57,0,65,5,934,418,5.933155080213904,29,1,87,2,0,110,61,1,2,0,33,132,22,83,0,2,7,73,24,52,0,0,2,24,4,55,47,17,20,15,15,7,7,0,9
Charles Dickens,Oliver Twist,9,5,7,0,3,85,33,1,48,7,1016,482,6.0,33,4,147,5,0,133,50,1,0,0,15,171,32,37,1,1,3,54,22,67,1,0,7,24,2,34,74,21,30,13,8,6,10,0,7
Charles Dickens,Oliver Twist,5,9,6,2,5,85,35,1,58,5,1004,477,5.7546728971962615,39,2,100,4,0,117,53,3,4,0,21,130,31,51,1,3,1,88,38,63,2,0,9,30,0,49,70,20,33,12,9,7,5,0,4
Charles Dickens,Oliver Twist,12,15,5,1,10,88,86,0,91,2,881,373,5.4474474474474475,17,3,80,4,0,99,35,3,0,0,14,115,10,56,0,3,4,116,25,54,2,0,9,19,2,56,63,29,10,31,19,3,6,0,6
Charles Dickens,Oliver Twist,8,5,11,3,10,102,30,3,60,7,961,435,5.707920792079208,37,2,108,4,1,115,51,4,2,0,17,150,30,33,0,3,3,87,45,45,1,0,8,23,1,38,74,17,22,18,12,3,7,0,6
Charles Dickens,Oliver Twist,13,11,7,2,4,98,66,0,84,9,920,412,5.639889196675901,33,5,84,3,0,87,62,2,2,0,16,123,15,66,0,1,3,93,23,53,1,0,11,23,4,46,61,16,16,29,17,7,9,0,7
Charles Dickens,Oliver Twist,2,2,9,8,6,96,19,0,51,7,1007,478,5.946428571428571,51,7,129,3,0,134,62,5,2,0,3,163,35,30,0,0,4,61,23,64,0,0,8,25,0,22,98,20,24,5,4,8,10,0,7
Charles Dickens,Oliver Twist,6,5,6,2,1,97,50,0,56,7,973,433,5.640506329113924,33,2,117,5,0,114,56,6,1,0,12,138,28,22,0,3,3,91,15,63,0,0,4,40,4,43,69,19,25,16,16,5,13,0,9
Charles Dickens,Oliver Twist,10,4,8,3,6,91,64,0,60,1,942,391,5.56056338028169,38,5,100,4,0,123,41,4,2,0,31,105,25,16,0,0,3,120,17,62,0,0,4,24,0,49,56,9,32,35,23,5,9,0,6
Charles Dickens,Oliver Twist,1,15,1,3,5,100,59,0,82,7,938,426,5.448717948717949,41,5,96,2,0,100,52,3,1,0,31,143,20,17,0,0,1,111,22,54,1,1,2,24,4,68,48,13,22,29,11,4,4,0,2
Charles Dickens,Oliver Twist,4,8,16,0,7,93,36,0,55,4,974,467,5.690531177829099,45,5,94,1,0,132,65,3,3,0,12,146,23,39,0,0,4,69,38,61,3,2,7,23,2,33,74,31,28,14,11,9,2,0,5
Charles Dickens,Oliver Twist,13,16,8,2,18,91,78,0,82,0,895,373,5.367952522255193,32,2,71,3,0,100,43,2,0,0,16,93,22,56,0,2,3,110,25,52,1,1,7,22,2,49,88,32,18,6,5,9,15,0,11
Charles Dickens,Oliver Twist,0,11,15,2,13,106,26,0,53,6,974,463,5.455607476635514,53,5,99,3,0,110,64,2,2,0,11,157,20,25,0,2,5,91,41,49,1,1,8,24,1,48,69,27,27,14,6,7,2,0,4
Charles Dickens,Oliver Twist,3,3,11,2,12,122,4,0,44,9,1010,470,5.641255605381166,76,5,119,6,0,114,60,3,3,0,4,158,46,22,0,2,2,60,12,79,0,0,10,27,0,29,97,21,22,1,3,8,4,1,10
Charles Dickens,Oliver Twist,4,8,6,2,7,123,38,0,59,35,972,452,5.551558752997602,47,12,121,3,0,115,52,5,2,0,12,153,37,18,1,2,3,76,10,58,0,1,10,17,2,31,69,25,21,14,21,9,3,0,4
Charles Dickens,Oliver Twist,1,1,9,3,9,103,6,0,51,13,1032,504,5.698312236286919,75,5,117,11,0,148,62,1,1,0,10,163,53,11,0,0,0,75,15,60,3,0,6,22,0,23,93,32,16,3,4,3,2,0,6
Charles Dickens,Oliver Twist,6,3,6,2,5,96,36,0,63,3,975,433,5.9395465994962215,55,5,100,2,0,119,44,2,5,0,10,144,24,51,0,0,6,97,26,49,1,1,6,25,0,33,88,15,21,25,12,3,5,0,8
Charles Dickens,Oliver Twist,7,0,10,2,8,108,52,1,49,3,950,429,5.794486215538847,47,8,82,1,0,99,64,3,5,0,10,135,31,35,0,3,2,95,35,45,3,1,3,30,1,31,71,11,29,28,13,9,9,3,10
Charles Dickens,Oliver Twist,3,4,9,4,21,86,36,0,46,1,984,437,5.788177339901478,44,4,83,2,0,117,60,4,1,0,18,139,25,29,1,0,4,111,40,59,4,0,1,27,1,36,88,18,30,19,3,3,5,1,11
Charles Dickens,Oliver Twist,11,4,4,3,9,84,53,1,67,3,959,441,5.817283950617284,44,4,113,3,0,105,54,3,2,0,21,147,35,40,0,2,4,86,33,40,2,1,3,22,6,35,49,11,37,21,17,8,7,1,7
Charles Dickens,Oliver Twist,2,2,16,1,4,102,17,1,28,14,1029,519,5.926078028747433,59,9,118,5,0,131,95,3,6,0,9,126,77,49,1,2,4,40,14,41,2,1,5,28,0,28,45,19,32,26,20,15,4,2,8
Charles Dickens,Oliver Twist,4,5,9,3,11,83,41,1,60,4,966,422,5.377604166666667,47,9,110,5,0,120,33,3,1,0,21,135,33,28,0,1,3,94,25,56,1,1,8,22,2,38,79,25,37,12,15,2,5,0,8
Charles Dickens,Oliver Twist,12,18,9,2,13,76,54,0,84,7,940,437,5.6318407960199,41,10,104,6,0,107,42,4,4,0,15,133,28,32,0,1,6,96,22,63,4,0,10,21,1,37,77,26,15,16,14,2,2,0,7
Charles Dickens,Oliver Twist,0,2,19,2,1,79,10,1,35,8,1057,456,5.724537037037037,57,6,166,3,0,157,55,3,5,0,6,176,41,5,0,1,0,51,19,46,0,0,15,36,0,38,81,19,36,3,6,6,8,0,4
Charles Dickens,Oliver Twist,1,6,10,4,9,86,22,1,33,10,1025,486,5.844789356984479,46,6,106,9,0,127,62,3,1,0,19,137,34,49,0,1,6,90,28,57,2,1,7,25,2,37,75,21,32,12,5,11,5,1,10
Charles Dickens,Oliver Twist,2,2,10,1,9,104,26,1,45,3,1000,436,5.506234413965087,50,7,92,4,0,128,57,1,3,0,9,129,26,44,2,4,0,88,36,54,0,0,3,28,1,30,96,18,45,9,7,6,10,1,7
Charles Dickens,Oliver Twist,4,4,16,4,13,107,31,0,47,6,971,441,5.930693069306931,45,5,79,2,0,127,55,0,2,0,18,133,25,48,1,0,5,92,47,46,0,1,5,27,1,31,92,16,39,11,2,2,9,0,6
Charles Dickens,Oliver Twist,12,2,8,1,11,97,79,0,64,0,912,388,5.477011494252873,30,5,95,0,0,90,42,4,4,0,14,116,22,64,0,1,1,95,27,46,1,0,4,25,6,45,85,16,17,29,12,5,6,0,6
Charles Dickens,Oliver Twist,4,8,15,3,8,114,55,0,59,5,930,412,5.462962962962963,44,8,92,4,0,97,57,1,7,0,15,132,25,33,0,2,2,101,39,53,3,0,0,20,2,42,67,11,15,33,6,5,7,1,4
Charles Dickens,Oliver Twist,2,4,10,9,7,91,8,1,45,5,1022,471,5.7722095671981775,51,10,111,8,0,133,48,3,8,0,14,154,34,30,0,5,2,79,34,48,0,1,8,29,0,36,79,30,26,11,10,6,8,0,10
Charles Dickens,Oliver Twist,3,2,18,5,15,83,0,0,53,3,1032,470,5.629213483146067,49,7,112,3,0,129,73,2,0,0,10,151,43,7,0,1,0,86,30,67,4,0,7,28,0,30,106,18,38,6,2,6,7,0,6
Charles Dickens,Oliver Twist,3,11,13,0,17,96,23,0,54,2,977,451,5.745238095238095,36,13,125,1,1,133,58,0,0,0,10,152,35,24,0,2,4,65,25,55,1,0,12,31,1,37,67,22,38,9,15,7,4,1,6
Charles Dickens,Oliver Twist,3,8,9,0,5,99,42,1,65,5,957,472,5.752886836027714,38,9,100,1,0,121,52,6,6,0,12,140,34,55,0,2,5,70,25,53,2,0,6,26,3,36,59,26,24,25,10,7,5,1,6
Charles Dickens,Oliver Twist,0,0,14,5,4,99,0,0,28,3,1042,513,6.308008213552362,64,4,105,0,0,138,78,4,2,0,12,163,45,46,1,2,6,65,38,59,1,1,2,28,0,28,46,25,30,10,24,13,5,2,4
